Gender,Age,Health Tier,Coverage Amount,Monthly Premium ($)
Male,72,Eagle Select 1,24000,189.88
Male,72,Eagle Select 1,25000,194.3
Male,72,Eagle Select 1,26000,198.72
Male,72,Eagle Select 1,27000,203.14
Male,72,Eagle Select 1,28000,207.56
Male,72,Eagle Select 1,29000,211.98
Male,72,Eagle Select 1,30000,216.4
Male,72,Eagle Select 1,31000,220.82
Male,72,Eagle Select 1,32000,225.24
Male,72,Eagle Select 1,33000,229.66
Male,72,Eagle Select 1,34000,234.08
Male,72,Eagle Select 1,35000,238.5
Male,72,Eagle Select 1,36000,242.92
Male,72,Eagle Select 1,37000,247.34
Male,72,Eagle Select 1,38000,251.76
Male,72,Eagle Select 1,39000,256.18
Male,72,Eagle Select 1,40000,260.6
Male,73,Eagle Select 1,21000,176.62
Male,73,Eagle Select 1,22000,181.04
Male,73,Eagle Select 1,23000,185.46
Male,73,Eagle Select 1,24000,189.88
Male,73,Eagle Select 1,25000,194.3
Male,73,Eagle Select 1,26000,198.72
Male,73,Eagle Select 1,27000,203.14
Male,73,Eagle Select 1,28000,207.56
Male,73,Eagle Select 1,29000,211.98
Male,73,Eagle Select 1,30000,216.4
Male,73,Eagle Select 1,31000,220.82
Male,73,Eagle Select 1,32000,225.24
Male,73,Eagle Select 1,33000,229.66
Male,73,Eagle Select 1,34000,234.08
Male,73,Eagle Select 1,35000,238.5
Male,73,Eagle Select 1,36000,242.92
Male,73,Eagle Select 1,37000,247.34
Male,73,Eagle Select 1,38000,251.76
Male,73,Eagle Select 1,39000,256.18
Male,73,Eagle Select 1,40000,260.6
Male,74,Eagle Select 1,21000,204.93
Male,74,Eagle Select 1,22000,209.35
Male,74,Eagle Select 1,23000,213.77
Male,74,Eagle Select 1,24000,218.19
Male,74,Eagle Select 1,25000,222.61
Male,74,Eagle Select 1,26000,227.03
Male,74,Eagle Select 1,27000,231.45
Male,74,Eagle Select 1,28000,235.87
Male,74,Eagle Select 1,29000,240.29
Male,74,Eagle Select 1,30000,244.71
Male,74,Eagle Select 1,31000,249.13
Male,74,Eagle Select 1,32000,253.55
Male,74,Eagle Select 1,33000,257.97
Male,74,Eagle Select 1,34000,262.39
Male,74,Eagle Select 1,35000,266.81
Male,74,Eagle Select 1,36000,271.23
Male,74,Eagle Select 1,37000,275.65
Male,74,Eagle Select 1,38000,280.07
Male,74,Eagle Select 1,39000,284.49
Male,74,Eagle Select 1,40000,288.91
Male,75,Eagle Select 1,21000,204.93
Male,75,Eagle Select 1,22000,209.35
Male,75,Eagle Select 1,23000,213.77
Male,75,Eagle Select 1,24000,218.19
Male,75,Eagle Select 1,25000,222.61
Male,75,Eagle Select 1,26000,227.03
Male,75,Eagle Select 1,27000,231.45
Male,75,Eagle Select 1,28000,235.87
Male,75,Eagle Select 1,29000,240.29
Male,75,Eagle Select 1,30000,244.71
Male,75,Eagle Select 1,31000,249.13
Male,75,Eagle Select 1,32000,253.55
Male,75,Eagle Select 1,33000,257.97
Male,75,Eagle Select 1,34000,262.39
Male,75,Eagle Select 1,35000,266.81
Male,75,Eagle Select 1,36000,271.23
Male,75,Eagle Select 1,37000,275.65
Male,75,Eagle Select 1,38000,280.07
Male,75,Eagle Select 1,39000,284.49
Male,75,Eagle Select 1,40000,288.91
Male,76,Eagle Select 1,21000,237.99
Male,76,Eagle Select 1,22000,242.41
Male,76,Eagle Select 1,23000,246.83
Male,76,Eagle Select 1,24000,251.25
Male,76,Eagle Select 1,25000,255.67
Male,76,Eagle Select 1,26000,260.09
Male,76,Eagle Select 1,27000,264.51
Male,76,Eagle Select 1,28000,268.93
Male,76,Eagle Select 1,29000,273.35
Male,76,Eagle Select 1,30000,277.77
Male,76,Eagle Select 1,31000,282.19
Male,76,Eagle Select 1,32000,286.61
Male,76,Eagle Select 1,33000,291.03
Male,76,Eagle Select 1,34000,295.45
Male,76,Eagle Select 1,35000,299.87
Male,76,Eagle Select 1,36000,304.29
Male,76,Eagle Select 1,37000,308.71
Male,76,Eagle Select 1,38000,313.13
Male,76,Eagle Select 1,39000,317.55
Male,76,Eagle Select 1,40000,321.97
Male,77,Eagle Select 1,21000,237.99
Male,77,Eagle Select 1,22000,242.41
Male,77,Eagle Select 1,23000,246.83
Male,77,Eagle Select 1,24000,251.25
Male,77,Eagle Select 1,25000,255.67
Male,77,Eagle Select 1,26000,260.09
Male,77,Eagle Select 1,27000,264.51
Male,77,Eagle Select 1,28000,268.93
Male,77,Eagle Select 1,29000,273.35
Male,77,Eagle Select 1,30000,277.77
Male,77,Eagle Select 1,31000,282.19
Male,77,Eagle Select 1,32000,286.61
Male,77,Eagle Select 1,33000,291.03
Male,77,Eagle Select 1,34000,295.45
Male,77,Eagle Select 1,35000,299.87
Male,77,Eagle Select 1,36000,304.29
Male,77,Eagle Select 1,37000,308.71
Male,77,Eagle Select 1,38000,313.13
Male,77,Eagle Select 1,39000,317.55
Male,77,Eagle Select 1,40000,321.97
Male,78,Eagle Select 1,21000,276.42
Male,78,Eagle Select 1,22000,280.84
Male,78,Eagle Select 1,23000,285.26
Male,78,Eagle Select 1,24000,289.68
Male,78,Eagle Select 1,25000,294.1
Male,78,Eagle Select 1,26000,298.52
Male,78,Eagle Select 1,27000,302.94
Male,78,Eagle Select 1,28000,307.36
Male,78,Eagle Select 1,29000,311.78
Male,78,Eagle Select 1,30000,316.2
Male,78,Eagle Select 1,31000,320.62
Male,78,Eagle Select 1,32000,325.04
Male,78,Eagle Select 1,33000,329.46
Male,78,Eagle Select 1,34000,333.88
Male,78,Eagle Select 1,35000,338.3
Male,78,Eagle Select 1,36000,342.72
Male,78,Eagle Select 1,37000,347.14
Male,78,Eagle Select 1,38000,351.56
Male,78,Eagle Select 1,39000,355.98
Male,78,Eagle Select 1,40000,360.4
Male,79,Eagle Select 1,21000,276.42
Male,79,Eagle Select 1,22000,280.84
Male,79,Eagle Select 1,23000,285.26
Male,79,Eagle Select 1,24000,289.68
Male,79,Eagle Select 1,25000,294.1
Male,79,Eagle Select 1,26000,298.52
Male,79,Eagle Select 1,27000,302.94
Male,79,Eagle Select 1,28000,307.36
Male,79,Eagle Select 1,29000,311.78
Male,79,Eagle Select 1,30000,316.2
Male,79,Eagle Select 1,31000,320.62
Male,79,Eagle Select 1,32000,325.04
Male,79,Eagle Select 1,33000,329.46
Male,79,Eagle Select 1,34000,333.88
Male,79,Eagle Select 1,35000,338.3
Male,79,Eagle Select 1,36000,342.72
Male,79,Eagle Select 1,37000,347.14
Male,79,Eagle Select 1,38000,351.56
Male,79,Eagle Select 1,39000,355.98
Male,79,Eagle Select 1,40000,360.4
Male,80,Eagle Select 1,21000,316.08
Male,80,Eagle Select 1,22000,320.5
Male,80,Eagle Select 1,23000,324.92
Male,80,Eagle Select 1,24000,329.34
Male,80,Eagle Select 1,25000,333.76
Male,80,Eagle Select 1,26000,338.18
Male,80,Eagle Select 1,27000,342.6
Male,80,Eagle Select 1,28000,347.02
Male,80,Eagle Select 1,29000,351.44
Male,80,Eagle Select 1,30000,355.86
Male,80,Eagle Select 1,31000,360.28
Male,80,Eagle Select 1,32000,364.7
Male,80,Eagle Select 1,33000,369.12
Male,80,Eagle Select 1,34000,373.54
Male,80,Eagle Select 1,35000,377.96
Male,80,Eagle Select 1,36000,382.38
Male,80,Eagle Select 1,37000,386.8
Male,80,Eagle Select 1,38000,391.22
Male,80,Eagle Select 1,39000,395.64
Male,80,Eagle Select 1,40000,400.06
Male,60,Eagle Select 1,21000,82.78
Male,60,Eagle Select 1,22000,87.61
Male,60,Eagle Select 1,23000,92.44
Male,60,Eagle Select 1,24000,97.27
Male,60,Eagle Select 1,25000,102.1
Male,60,Eagle Select 1,26000,106.93
Male,60,Eagle Select 1,27000,111.76
Male,60,Eagle Select 1,28000,116.59
Male,60,Eagle Select 1,29000,121.42
Male,60,Eagle Select 1,30000,126.25
Male,60,Eagle Select 1,31000,131.08
Male,60,Eagle Select 1,32000,135.91
Male,60,Eagle Select 1,33000,140.74
Male,60,Eagle Select 1,34000,145.57
Male,60,Eagle Select 1,35000,150.4
Male,60,Eagle Select 1,36000,155.23
Male,60,Eagle Select 1,37000,160.06
Male,60,Eagle Select 1,38000,164.89
Male,60,Eagle Select 1,39000,169.72
Male,60,Eagle Select 1,40000,174.55
Male,61,Eagle Select 1,21000,82.78
Male,61,Eagle Select 1,22000,87.61
Male,61,Eagle Select 1,23000,92.44
Male,61,Eagle Select 1,24000,97.27
Male,61,Eagle Select 1,25000,102.1
Male,61,Eagle Select 1,26000,106.93
Male,61,Eagle Select 1,27000,111.76
Male,61,Eagle Select 1,28000,116.59
Male,61,Eagle Select 1,29000,121.42
Male,61,Eagle Select 1,30000,126.25
Male,61,Eagle Select 1,31000,131.08
Male,61,Eagle Select 1,32000,135.91
Male,61,Eagle Select 1,33000,140.74
Male,61,Eagle Select 1,34000,145.57
Male,61,Eagle Select 1,35000,150.4
Male,61,Eagle Select 1,36000,155.23
Male,61,Eagle Select 1,37000,160.06
Male,61,Eagle Select 1,38000,164.89
Male,61,Eagle Select 1,39000,169.72
Male,61,Eagle Select 1,40000,174.55
Male,62,Eagle Select 1,21000,94.99
Male,62,Eagle Select 1,22000,99.82
Male,62,Eagle Select 1,23000,104.65
Male,62,Eagle Select 1,24000,109.48
Male,62,Eagle Select 1,25000,114.31
Male,62,Eagle Select 1,26000,119.14
Male,62,Eagle Select 1,27000,123.97
Male,62,Eagle Select 1,28000,128.8
Male,62,Eagle Select 1,29000,133.63
Male,62,Eagle Select 1,30000,138.46
Male,62,Eagle Select 1,31000,143.29
Male,62,Eagle Select 1,32000,148.12
Male,62,Eagle Select 1,33000,152.95
Male,62,Eagle Select 1,34000,157.78
Male,62,Eagle Select 1,35000,162.61
Male,62,Eagle Select 1,36000,167.44
Male,62,Eagle Select 1,37000,172.27
Male,62,Eagle Select 1,38000,177.1
Male,62,Eagle Select 1,39000,181.93
Male,62,Eagle Select 1,40000,186.76
Male,63,Eagle Select 1,21000,94.99
Male,63,Eagle Select 1,22000,99.82
Male,63,Eagle Select 1,23000,104.65
Male,63,Eagle Select 1,24000,109.48
Male,63,Eagle Select 1,25000,114.31
Male,63,Eagle Select 1,26000,119.14
Male,63,Eagle Select 1,27000,123.97
Male,63,Eagle Select 1,28000,128.8
Male,63,Eagle Select 1,29000,133.63
Male,63,Eagle Select 1,30000,138.46
Male,63,Eagle Select 1,31000,143.29
Male,63,Eagle Select 1,32000,148.12
Male,63,Eagle Select 1,33000,152.95
Male,63,Eagle Select 1,34000,157.78
Male,63,Eagle Select 1,35000,162.61
Male,63,Eagle Select 1,36000,167.44
Male,63,Eagle Select 1,37000,172.27
Male,63,Eagle Select 1,38000,177.1
Male,63,Eagle Select 1,39000,181.93
Male,63,Eagle Select 1,40000,186.76
Male,64,Eagle Select 1,21000,105.2
Male,64,Eagle Select 1,22000,110.03
Male,64,Eagle Select 1,23000,114.86
Male,64,Eagle Select 1,24000,119.69
Male,64,Eagle Select 1,25000,124.52
Male,64,Eagle Select 1,26000,129.35
Male,64,Eagle Select 1,27000,134.18
Male,64,Eagle Select 1,28000,139.01
Male,64,Eagle Select 1,29000,143.84
Male,64,Eagle Select 1,30000,148.67
Male,64,Eagle Select 1,31000,153.5
Male,64,Eagle Select 1,32000,158.33
Male,64,Eagle Select 1,33000,163.16
Male,64,Eagle Select 1,34000,167.99
Male,64,Eagle Select 1,35000,172.82
Male,64,Eagle Select 1,36000,177.65
Male,64,Eagle Select 1,37000,182.48
Male,64,Eagle Select 1,38000,187.31
Male,64,Eagle Select 1,39000,192.14
Male,64,Eagle Select 1,40000,196.97
Male,65,Eagle Select 1,21000,105.2
Male,65,Eagle Select 1,22000,110.03
Male,65,Eagle Select 1,23000,114.86
Male,65,Eagle Select 1,24000,119.69
Male,65,Eagle Select 1,25000,124.52
Male,65,Eagle Select 1,26000,129.35
Male,65,Eagle Select 1,27000,134.18
Male,65,Eagle Select 1,28000,139.01
Male,65,Eagle Select 1,29000,143.84
Male,65,Eagle Select 1,30000,148.67
Male,65,Eagle Select 1,31000,153.5
Male,65,Eagle Select 1,32000,158.33
Male,65,Eagle Select 1,33000,163.16
Male,65,Eagle Select 1,34000,167.99
Male,65,Eagle Select 1,35000,172.82
Male,65,Eagle Select 1,36000,177.65
Male,65,Eagle Select 1,37000,182.48
Male,65,Eagle Select 1,38000,187.31
Male,65,Eagle Select 1,39000,192.14
Male,65,Eagle Select 1,40000,196.97
Male,66,Eagle Select 1,21000,117.67
Male,66,Eagle Select 1,22000,122.5
Male,66,Eagle Select 1,23000,127.33
Male,66,Eagle Select 1,24000,132.16
Male,66,Eagle Select 1,25000,136.99
Male,66,Eagle Select 1,26000,141.82
Male,66,Eagle Select 1,27000,146.65
Male,66,Eagle Select 1,28000,151.48
Male,66,Eagle Select 1,29000,156.31
Male,66,Eagle Select 1,30000,161.14
Male,66,Eagle Select 1,31000,165.97
Male,66,Eagle Select 1,32000,170.8
Male,66,Eagle Select 1,33000,175.63
Male,66,Eagle Select 1,34000,180.46
Male,66,Eagle Select 1,35000,185.29
Male,66,Eagle Select 1,36000,190.12
Male,66,Eagle Select 1,37000,194.95
Male,66,Eagle Select 1,38000,199.78
Male,66,Eagle Select 1,39000,204.61
Male,66,Eagle Select 1,40000,209.44
Male,67,Eagle Select 1,21000,117.67
Male,67,Eagle Select 1,22000,122.5
Male,67,Eagle Select 1,23000,127.33
Male,67,Eagle Select 1,24000,132.16
Male,67,Eagle Select 1,25000,136.99
Male,67,Eagle Select 1,26000,141.82
Male,67,Eagle Select 1,27000,146.65
Male,67,Eagle Select 1,28000,151.48
Male,67,Eagle Select 1,29000,156.31
Male,67,Eagle Select 1,30000,161.14
Male,67,Eagle Select 1,31000,165.97
Male,67,Eagle Select 1,32000,170.8
Male,67,Eagle Select 1,33000,175.63
Male,67,Eagle Select 1,34000,180.46
Male,67,Eagle Select 1,35000,185.29
Male,67,Eagle Select 1,36000,190.12
Male,67,Eagle Select 1,37000,194.95
Male,67,Eagle Select 1,38000,199.78
Male,67,Eagle Select 1,39000,204.61
Male,67,Eagle Select 1,40000,209.44
Male,68,Eagle Select 1,21000,134.08
Male,68,Eagle Select 1,22000,138.91
Male,68,Eagle Select 1,23000,143.74
Male,68,Eagle Select 1,24000,148.57
Male,68,Eagle Select 1,25000,153.4
Male,68,Eagle Select 1,26000,158.23
Male,68,Eagle Select 1,27000,163.06
Male,68,Eagle Select 1,28000,167.89
Male,68,Eagle Select 1,29000,172.72
Male,68,Eagle Select 1,30000,177.55
Male,68,Eagle Select 1,31000,182.38
Male,68,Eagle Select 1,32000,187.21
Male,68,Eagle Select 1,33000,192.04
Male,68,Eagle Select 1,34000,196.87
Male,68,Eagle Select 1,35000,201.7
Male,68,Eagle Select 1,36000,206.53
Male,68,Eagle Select 1,37000,211.36
Male,68,Eagle Select 1,38000,216.19
Male,68,Eagle Select 1,39000,221.02
Male,68,Eagle Select 1,40000,225.85
Male,69,Eagle Select 1,21000,134.08
Male,69,Eagle Select 1,22000,138.91
Male,69,Eagle Select 1,23000,143.74
Male,69,Eagle Select 1,24000,148.57
Male,69,Eagle Select 1,25000,153.4
Male,69,Eagle Select 1,26000,158.23
Male,69,Eagle Select 1,27000,163.06
Male,69,Eagle Select 1,28000,167.89
Male,69,Eagle Select 1,29000,172.72
Male,69,Eagle Select 1,30000,177.55
Male,69,Eagle Select 1,31000,182.38
Male,69,Eagle Select 1,32000,187.21
Male,69,Eagle Select 1,33000,192.04
Male,69,Eagle Select 1,34000,196.87
Male,69,Eagle Select 1,35000,201.7
Male,69,Eagle Select 1,36000,206.53
Male,69,Eagle Select 1,37000,211.36
Male,69,Eagle Select 1,38000,216.19
Male,69,Eagle Select 1,39000,221.02
Male,69,Eagle Select 1,40000,225.85
Male,70,Eagle Select 1,21000,152.32
Male,70,Eagle Select 1,22000,157.15
Male,70,Eagle Select 1,23000,161.98
Male,70,Eagle Select 1,24000,166.81
Male,70,Eagle Select 1,25000,171.64
Male,70,Eagle Select 1,26000,176.47
Male,70,Eagle Select 1,27000,181.3
Male,70,Eagle Select 1,28000,186.13
Male,70,Eagle Select 1,29000,190.96
Male,70,Eagle Select 1,30000,195.79
Male,70,Eagle Select 1,31000,200.62
Male,70,Eagle Select 1,32000,205.45
Male,70,Eagle Select 1,33000,210.28
Male,70,Eagle Select 1,34000,215.11
Male,70,Eagle Select 1,35000,219.94
Male,70,Eagle Select 1,36000,224.77
Male,70,Eagle Select 1,37000,229.6
Male,70,Eagle Select 1,38000,234.43
Male,70,Eagle Select 1,39000,239.26
Male,70,Eagle Select 1,40000,244.09
Male,71,Eagle Select 1,21000,152.32
Male,71,Eagle Select 1,22000,157.15
Male,71,Eagle Select 1,23000,161.98
Male,71,Eagle Select 1,24000,166.81
Male,71,Eagle Select 1,25000,171.64
Male,71,Eagle Select 1,26000,176.47
Male,71,Eagle Select 1,27000,181.3
Male,71,Eagle Select 1,28000,186.13
Male,71,Eagle Select 1,29000,190.96
Male,71,Eagle Select 1,30000,195.79
Male,71,Eagle Select 1,31000,200.62
Male,71,Eagle Select 1,32000,205.45
Male,71,Eagle Select 1,33000,210.28
Male,71,Eagle Select 1,34000,215.11
Male,71,Eagle Select 1,35000,219.94
Male,71,Eagle Select 1,36000,224.77
Male,71,Eagle Select 1,37000,229.6
Male,71,Eagle Select 1,38000,234.43
Male,71,Eagle Select 1,39000,239.26
Male,71,Eagle Select 1,40000,244.09
Male,72,Eagle Select 1,21000,174.98
Male,72,Eagle Select 1,22000,179.81
Male,72,Eagle Select 1,23000,184.64
Male,72,Eagle Select 1,24000,189.47
Male,72,Eagle Select 1,25000,194.3
Male,72,Eagle Select 1,26000,199.13
Male,72,Eagle Select 1,27000,203.96
Male,72,Eagle Select 1,28000,208.79
Male,72,Eagle Select 1,29000,213.62
Male,72,Eagle Select 1,30000,218.45
Male,72,Eagle Select 1,31000,223.28
Male,72,Eagle Select 1,32000,228.11
Male,72,Eagle Select 1,33000,232.94
Male,72,Eagle Select 1,34000,237.77
Male,72,Eagle Select 1,35000,242.6
Male,72,Eagle Select 1,36000,247.43
Male,72,Eagle Select 1,37000,252.26
Male,72,Eagle Select 1,38000,257.09
Male,72,Eagle Select 1,39000,261.92
Male,72,Eagle Select 1,40000,266.75
Male,73,Eagle Select 1,21000,174.98
Male,73,Eagle Select 1,22000,179.81
Male,73,Eagle Select 1,23000,184.64
Male,73,Eagle Select 1,24000,189.47
Male,73,Eagle Select 1,25000,194.3
Male,73,Eagle Select 1,26000,199.13
Male,73,Eagle Select 1,27000,203.96
Male,73,Eagle Select 1,28000,208.79
Male,73,Eagle Select 1,29000,213.62
Male,73,Eagle Select 1,30000,218.45
Male,73,Eagle Select 1,31000,223.28
Male,73,Eagle Select 1,32000,228.11
Male,73,Eagle Select 1,33000,232.94
Male,73,Eagle Select 1,34000,237.77
Male,73,Eagle Select 1,35000,242.6
Male,73,Eagle Select 1,36000,247.43
Male,73,Eagle Select 1,37000,252.26
Male,73,Eagle Select 1,38000,257.09
Male,73,Eagle Select 1,39000,261.92
Male,73,Eagle Select 1,40000,266.75
Male,74,Eagle Select 1,21000,203.29
Male,74,Eagle Select 1,22000,208.12
Male,74,Eagle Select 1,23000,212.95
Male,74,Eagle Select 1,24000,217.78
Male,74,Eagle Select 1,25000,222.61
Male,74,Eagle Select 1,26000,227.44
Male,74,Eagle Select 1,27000,232.27
Male,74,Eagle Select 1,28000,237.1
Male,74,Eagle Select 1,29000,241.93
Male,74,Eagle Select 1,30000,246.76
Male,74,Eagle Select 1,31000,251.59
Male,74,Eagle Select 1,32000,256.42
Male,74,Eagle Select 1,33000,261.25
Male,74,Eagle Select 1,34000,266.08
Male,74,Eagle Select 1,35000,270.91
Male,74,Eagle Select 1,36000,275.74
Male,74,Eagle Select 1,37000,280.57
Male,74,Eagle Select 1,38000,285.4
Male,74,Eagle Select 1,39000,290.23
Male,74,Eagle Select 1,40000,295.06
Male,75,Eagle Select 1,21000,203.29
Male,75,Eagle Select 1,22000,208.12
Male,75,Eagle Select 1,23000,212.95
Male,75,Eagle Select 1,24000,217.78
Male,75,Eagle Select 1,25000,222.61
Male,75,Eagle Select 1,26000,227.44
Male,75,Eagle Select 1,27000,232.27
Male,75,Eagle Select 1,28000,237.1
Male,75,Eagle Select 1,29000,241.93
Male,75,Eagle Select 1,30000,246.76
Male,75,Eagle Select 1,31000,251.59
Male,75,Eagle Select 1,32000,256.42
Male,75,Eagle Select 1,33000,261.25
Male,75,Eagle Select 1,34000,266.08
Male,75,Eagle Select 1,35000,270.91
Male,75,Eagle Select 1,36000,275.74
Male,75,Eagle Select 1,37000,280.57
Male,75,Eagle Select 1,38000,285.4
Male,75,Eagle Select 1,39000,290.23
Male,75,Eagle Select 1,40000,295.06
Male,76,Eagle Select 1,21000,236.35
Male,76,Eagle Select 1,22000,241.18
Male,76,Eagle Select 1,23000,246.01
Male,76,Eagle Select 1,24000,250.84
Male,76,Eagle Select 1,25000,255.67
Male,76,Eagle Select 1,26000,260.5
Male,76,Eagle Select 1,27000,265.33
Male,76,Eagle Select 1,28000,270.16
Male,76,Eagle Select 1,29000,274.99
Male,76,Eagle Select 1,30000,279.82
Male,76,Eagle Select 1,31000,284.65
Male,76,Eagle Select 1,32000,289.48
Male,76,Eagle Select 1,33000,294.31
Male,76,Eagle Select 1,34000,299.14
Male,76,Eagle Select 1,35000,303.97
Male,76,Eagle Select 1,36000,308.8
Male,76,Eagle Select 1,37000,313.63
Male,76,Eagle Select 1,38000,318.46
Male,76,Eagle Select 1,39000,323.29
Male,76,Eagle Select 1,40000,328.12
Male,77,Eagle Select 1,21000,236.35
Male,77,Eagle Select 1,22000,241.18
Male,77,Eagle Select 1,23000,246.01
Male,77,Eagle Select 1,24000,250.84
Male,77,Eagle Select 1,25000,255.67
Male,77,Eagle Select 1,26000,260.5
Male,77,Eagle Select 1,27000,265.33
Male,77,Eagle Select 1,28000,270.16
Male,77,Eagle Select 1,29000,274.99
Male,77,Eagle Select 1,30000,279.82
Male,77,Eagle Select 1,31000,284.65
Male,77,Eagle Select 1,32000,289.48
Male,77,Eagle Select 1,33000,294.31
Male,77,Eagle Select 1,34000,299.14
Male,77,Eagle Select 1,35000,303.97
Male,77,Eagle Select 1,36000,308.8
Male,77,Eagle Select 1,37000,313.63
Male,77,Eagle Select 1,38000,318.46
Male,77,Eagle Select 1,39000,323.29
Male,77,Eagle Select 1,40000,328.12
Male,78,Eagle Select 1,21000,274.78
Male,78,Eagle Select 1,22000,279.61
Male,78,Eagle Select 1,23000,284.44
Male,78,Eagle Select 1,24000,289.27
Male,78,Eagle Select 1,25000,294.1
Male,78,Eagle Select 1,26000,298.93
Male,78,Eagle Select 1,27000,303.76
Male,78,Eagle Select 1,28000,308.59
Male,78,Eagle Select 1,29000,313.42
Male,78,Eagle Select 1,30000,318.25
Male,78,Eagle Select 1,31000,323.08
Male,78,Eagle Select 1,32000,327.91
Male,78,Eagle Select 1,33000,332.74
Male,78,Eagle Select 1,34000,337.57
Male,78,Eagle Select 1,35000,342.4
Male,78,Eagle Select 1,36000,347.23
Male,78,Eagle Select 1,37000,352.06
Male,78,Eagle Select 1,38000,356.89
Male,78,Eagle Select 1,39000,361.72
Male,78,Eagle Select 1,40000,366.55
Male,79,Eagle Select 1,21000,274.78
Male,79,Eagle Select 1,22000,279.61
Male,79,Eagle Select 1,23000,284.44
Male,79,Eagle Select 1,24000,289.27
Male,79,Eagle Select 1,25000,294.1
Male,79,Eagle Select 1,26000,298.93
Male,79,Eagle Select 1,27000,303.76
Male,79,Eagle Select 1,28000,308.59
Male,79,Eagle Select 1,29000,313.42
Male,79,Eagle Select 1,30000,318.25
Male,79,Eagle Select 1,31000,323.08
Male,79,Eagle Select 1,32000,327.91
Male,79,Eagle Select 1,33000,332.74
Male,79,Eagle Select 1,34000,337.57
Male,79,Eagle Select 1,35000,342.4
Male,79,Eagle Select 1,36000,347.23
Male,79,Eagle Select 1,37000,352.06
Male,79,Eagle Select 1,38000,356.89
Male,79,Eagle Select 1,39000,361.72
Male,79,Eagle Select 1,40000,366.55
Male,80,Eagle Select 1,21000,314.44
Male,80,Eagle Select 1,22000,319.27
Male,80,Eagle Select 1,23000,324.1
Male,80,Eagle Select 1,24000,328.93
Male,80,Eagle Select 1,25000,333.76
Male,80,Eagle Select 1,26000,338.59
Male,80,Eagle Select 1,27000,343.42
Male,80,Eagle Select 1,28000,348.25
Male,80,Eagle Select 1,29000,353.08
Male,80,Eagle Select 1,30000,357.91
Male,80,Eagle Select 1,31000,362.74
Male,80,Eagle Select 1,32000,367.57
Male,80,Eagle Select 1,33000,372.4
Male,80,Eagle Select 1,34000,377.23
